uuid,epoch,enum,integer
7bd82599-ff77-43a9-abc4-2502df120dd6,1760159021,queries,50
1401c9b3-f98a-4a8b-9cd3-3a4c4079cea9,1759315360,correct-ans,20
8c5fab59-6465-4351-a4e5-156a395d123b,1759388107,queries,58
c2033589-21f3-4fcf-b68a-ee06f8a4e1d2,1758790534,correct-ans,9
60100ef9-049f-4692-923c-011556fe7aff,1760257510,correct-ans,58
4a1ab5c7-966f-454f-a6ad-c898fd9f2888,1760449262,time-spent-mins,5
fee8e3b0-f8bc-44e7-8050-ee4cecdd5625,1759871741,correct-ans,70
d779ee3c-0d22-433b-bdc2-dc28136c4f3d,1760228198,wrong-ans,9
856d15c6-5c93-4b3d-863e-752a871bbff9,1758670184,queries,56
fca8195e-1aae-4a4d-aa93-618ca8447465,1761111786,correct-ans,52
85b2456b-cc45-4404-9690-7c2d03a064d5,1759481903,time-spent-mins,6
00e61689-075d-4484-83a8-9883dec46334,1760364382,wrong-ans,42
ddf8d3c7-73d0-47ec-9e94-132579531a6f,1759916636,time-spent-mins,3
d485cea8-59db-4068-a01b-9dcfbc00d33d,1760185117,correct-ans,41
cb309ab5-a11d-431a-aa85-cc04bd8a8232,1760080661,time-spent-mins,5
915c2cd8-0ec5-42e3-86c5-3b2df484a9f4,1759469416,queries,41
bc053609-75c9-4fbd-a7a6-294176e86304,1760794616,correct-ans,9
56616cce-a599-436f-b13d-0d37011851a0,1759883549,time-spent-mins,2
587493d9-8643-46b1-af89-531f6d0ab918,1759425217,correct-ans,10
80e432a1-f530-4d5b-aee7-f95fb4c8527a,1759045884,queries,18
7eb0100f-7544-4a3f-bf3b-21b6d1d49c45,1759099546,time-spent-mins,1
6e615eb1-80eb-445c-bf2a-535cd7779830,1760888476,correct-ans,100
8af9d9f7-e199-49a1-a32d-78227be785c6,1758879124,queries,69
d5c45944-f429-41de-b1cd-46b7c9f40081,1760200169,correct-ans,89
c04b0ebc-44ff-4d1a-a28b-fcd36992ed6e,1761073542,time-spent-mins,5
79f69478-a741-4477-9806-78fcd0306632,1759193126,time-spent-mins,3
e2e09569-aaa5-4172-a901-71bb5a3f888c,1761193256,wrong-ans,46
b75de9f9-0eb7-4d89-a8d0-fc15967d0faf,1760762718,time-spent-mins,9
1c0e4c47-28d5-4598-b4af-363a218a355c,1760560240,queries,3
8be89fed-9bfc-4c5c-85ec-209ed19cdddc,1758634830,wrong-ans,18
9796605c-e3e1-4748-ba80-323afb41a7f6,1759415818,correct-ans,51
fd380eed-5adf-4213-8d14-49d50e79b043,1760133703,correct-ans,93
4633cf28-f656-4f15-82a0-fd0d2739f878,1759400805,time-spent-mins,9
1e52126c-c525-41cb-87e8-5070d5641c8f,1759221594,correct-ans,90
a55389c4-6b80-4136-be5f-70de9c637f70,1760665681,queries,80
284fc8d6-8191-4850-b90f-604f9a2abe78,1759025577,correct-ans,15
9f2d8013-2ade-41cd-8a79-fb900d12c1c0,1760270791,queries,36
dd312d07-abcb-469d-a50c-0ee30a8d058c,1760296874,wrong-ans,19
f784c50d-e5dc-4c54-8715-51a3ac22f6a3,1760091637,wrong-ans,83
41c80637-53ae-4a0c-8008-d6ec5570700e,1759863438,queries,14
c8ca5444-777c-4b05-8153-f10a020c66fc,1761033263,queries,45
419e4d00-3967-4429-a706-95296b1709c4,1759932150,time-spent-mins,4
75b11105-5d34-4b33-8c14-4a78c93dc8ee,1759978142,time-spent-mins,8
a150ec2b-f5e9-4b4d-a6d2-15842e572b65,1761031635,wrong-ans,68
14b7bf6d-c058-4064-9452-1de99a88f688,1761082525,queries,34
4340207a-b35e-4fd3-9b95-9fb0c6def74f,1760942148,correct-ans,5
64c453f0-86c0-4b31-bc54-f82920d470ab,1759267304,queries,83
64ce649b-cab5-4b42-9e9f-90e72175ffc9,1760793072,queries,12
3b402556-dfbe-432b-87cb-f75e7af3d9d8,1760013836,time-spent-mins,2
0983f46c-71d4-47af-b7a5-07034f865aa4,1758626341,time-spent-mins,10
977fac5f-73a2-47eb-8512-4a067f323bed,1760986809,queries,67
a1fa84c6-b134-41db-9985-7db1a1eff235,1760894279,wrong-ans,54
a4b3bd44-00b0-4c57-8e60-915756c77448,1761117964,time-spent-mins,8
c4da8918-b057-4173-83eb-27d55fd3a6b1,1759934910,wrong-ans,57
03d1073d-2564-4692-a061-0ef26bae9138,1759423828,queries,43
cf479dc9-8990-47bf-9551-3bf759d28668,1760302952,wrong-ans,84
f9c1b243-fa82-4476-82ae-bff181c4560c,1758695547,correct-ans,48
7660820b-1710-44cb-9b78-ed20a9a5759b,1760815064,correct-ans,100
4ba18e6d-862d-4ba2-ba87-e066c3424360,1759809729,correct-ans,50
eeaecdf0-cd90-469c-8e6b-897e21543389,1759786405,queries,38
ad814535-d508-4851-9e06-03ec0bddaec1,1760210901,time-spent-mins,8
166d90dd-3927-423d-b572-a6aed391864b,1760330092,time-spent-mins,3
53d44b58-e888-442a-b625-5775662e2298,1759342017,wrong-ans,67
1b7b1bae-8507-4713-8e90-12f3f153565a,1760790743,time-spent-mins,1
9f38c63b-9706-4a76-a06c-4ecf74e16ec6,1760646909,queries,13
31280a0f-0ada-4e14-9407-2f8395f3c494,1760181631,correct-ans,70
75bdda73-8d39-452f-8e19-68f15543998b,1759967887,queries,78
35914a7b-39fe-4aae-a4d7-3fcd03ca146e,1760801776,correct-ans,100
a80b3fbe-b23a-4add-954d-325e47551c76,1760864503,time-spent-mins,5
c6352f10-4a66-4ec1-bbb9-c8628c5b306c,1759724250,time-spent-mins,5
566631ca-734a-4927-9c45-38a57533efc6,1760985321,wrong-ans,88
456aedb4-286a-4dcf-bc83-4d437046824d,1760935609,correct-ans,21
b2fdad82-a201-47c7-a4ca-f9f58ac2096f,1758808503,correct-ans,62
c9074f5d-9eef-46f8-a521-d9eb70b23199,1758888163,queries,5
0d9811c2-3024-4469-b2c9-f94bc8cf391b,1760525629,time-spent-mins,8
64760bf1-2407-4dd6-904b-83deff62a0f6,1758756960,queries,54
14c187d6-ae77-404f-ac2c-07c8e6034870,1760685854,correct-ans,69
99b3b5c3-07d9-412d-b9c6-78c5c819a2a6,1760140472,time-spent-mins,10
fcfc0bb2-b717-4c87-bd3d-fa09a8b0f4fc,1758663098,wrong-ans,0
a1ba69af-4e46-4a75-a882-755c587903b8,1758677333,time-spent-mins,3
b5f1f2d9-2aa7-4cf4-80b3-0ddfd21685b4,1761040733,time-spent-mins,9
1bb3bb6e-a9e6-4cae-8ba2-8f4eec06c374,1760886243,correct-ans,21
1698a75f-e8e8-4ba8-855f-15105f2ef654,1758937292,time-spent-mins,6
97bb01aa-4b97-4ef7-83b3-fdf9b16c8e5a,1760115867,queries,87
14fa41fc-1486-4e58-9a62-b4e44f99eea9,1760372567,time-spent-mins,1
4002fcb7-b205-4fcf-9c9a-92e2c9211f8c,1759709311,queries,43
7f614f3c-7544-4375-83f7-b295c6d7a605,1759119913,time-spent-mins,1
faa5d5bc-42c6-410f-9128-d55ea0f2833d,1760692496,time-spent-mins,6
4e259cf2-2c31-45b8-aa31-c398e763e523,1760786528,correct-ans,15
c7f1d3ce-76d4-4090-ba82-7b5fa2b8d1a3,1760654500,correct-ans,4
f50aad86-1271-4533-b581-637dbdf88789,1758862874,queries,89
f5db4f4a-41d7-4540-8be6-c6a31b0e86f4,1759525172,wrong-ans,31
70ec708e-3324-40cc-98e0-693f764c0b4b,1760508785,queries,71
07ce8448-ed33-4615-bcbf-685ae978c683,1761082856,queries,29
f16970b5-c3cf-452b-a564-24e3c0025d41,1759843435,correct-ans,6
8faabe52-34bb-40c2-9f10-80bf736ac097,1760829842,correct-ans,40
1bbbb1f7-b6cc-4227-9b42-6e04d25f196e,1760133679,correct-ans,83
68b03e12-ba4b-4f8b-a154-23a6d9486f81,1760472992,wrong-ans,18
099689c5-cdd7-4546-9a03-4452e3340044,1760261292,correct-ans,1
30928329-de58-4c91-bbf7-c19323517c6d,1758792947,wrong-ans,24
39f4e5ae-37e2-4e3b-aba1-fb8273626507,1760981558,correct-ans,57
dab3bcaa-fd3a-4e72-8025-86cc12754633,1760538059,time-spent-mins,2
10f6c31c-ff55-4ba2-8f31-0686e44c74e7,1760479155,correct-ans,14
29e9980e-c055-41d5-8d48-36c559e0b786,1759640662,queries,64
c21d52b7-5bae-4744-b3c6-2c411d946b9b,1760831870,time-spent-mins,8
19634760-6de7-4b94-bd95-a748380a2b40,1760603882,wrong-ans,29
01a31507-d423-44fc-b11a-c748842889f0,1759351325,correct-ans,32
60b92959-6f81-4444-b236-2463dd353067,1758906282,queries,51
5ab02f20-84d8-4e47-bb3b-e4aac536946a,1759925398,correct-ans,98
12723855-25e3-4259-be32-f0841b763844,1759967430,correct-ans,48
6fa54616-22a1-469d-851b-4d0059ec6db1,1760141818,queries,58
6fd36432-cc5b-4567-8b6c-26345fc1d69a,1758816185,time-spent-mins,10
5aec6f19-d4a7-46ab-a0cb-f3e4095e23bf,1760084712,time-spent-mins,2
6805c5ff-70e0-4d64-ac20-d1a602ff9a70,1760968204,time-spent-mins,2
404bc1bf-571d-4049-9efe-7a4f1359effb,1760881457,correct-ans,6
5245d7ef-d1e4-42d9-bc6b-2187730c2291,1759926561,correct-ans,23
f997d0be-ae7e-4d57-a715-3e7473bf1343,1760717285,correct-ans,28
cb9e5c5e-adeb-43c0-bb14-4512ecd8eaa4,1758696488,queries,17
9518a6d1-5715-41da-8f97-4587bfee6405,1759649293,time-spent-mins,9
1884d57f-c30f-43f9-9854-7935651a26d4,1760933358,correct-ans,33
8e6d32e1-a787-444d-a143-f8a154fd7e54,1760996753,time-spent-mins,6
ddf6ea6e-3ef7-49ec-8b24-d6d76be90625,1760347900,time-spent-mins,3
8c41fdc3-b75f-4bb0-8732-5e93d656591f,1758708808,correct-ans,86
3a56944b-95b8-4c84-abb5-136e518af7db,1759583143,wrong-ans,5
2c941468-c77b-4596-891e-1eb0c681ca53,1761174268,correct-ans,10
99170dfa-7e23-4f59-81c4-19d77fd9d338,1758680531,wrong-ans,9
1dcd6121-bc0e-4c3c-842f-04728a9740d6,1759758192,time-spent-mins,2
89bcc903-9381-40d2-bdc3-984bea0d2577,1759533782,correct-ans,17
211d6f6e-4e23-45ca-aee5-efb1a9253e40,1759661147,queries,90
93f0c259-fcc8-4662-b435-27480d6f07eb,1760267591,correct-ans,54
1dc9f003-cf5d-40ec-8a03-9f8dcaa98fa3,1760852369,correct-ans,29
1f8b336a-c437-4a0d-91fd-c0912d70f8f0,1760820893,correct-ans,98
5f6c0b78-fe72-4e45-8e96-3bc3f6e313ec,1760276405,wrong-ans,35
977c231d-750d-4185-a168-f75252e88f93,1758931554,correct-ans,15
2f7495b7-8213-413a-9517-44c6db76af83,1760189877,correct-ans,46
b701ec91-afd3-4a0b-9b87-26a721aa353d,1758934350,queries,14
8e1c4be6-38db-4ad9-b8be-e2005f537ae6,1759639043,correct-ans,56
b6fd6eba-be5b-4e91-b861-fc5b2b8df568,1759090311,wrong-ans,60
3854d97c-4c74-496c-938c-371c53db8360,1760860278,wrong-ans,63
f911e9de-8946-43d5-acb8-bd8b505bc779,1759897788,wrong-ans,40
f2c4c9c1-050a-4495-a217-11981fa7160b,1758665713,wrong-ans,20
56ac0b39-73b0-4b82-811f-c7a6a901a4c2,1759851220,queries,7
078da077-cd50-4e48-a559-5f32988cc890,1761147481,wrong-ans,83
af99abb3-370f-48d8-bbfa-525b1cc6618b,1760145754,correct-ans,94
1e918fa5-cf85-4444-b64a-26efa04fab0d,1760862622,correct-ans,21
a58fcbeb-2cd1-4536-9d6a-b40169d75dd0,1759180097,time-spent-mins,5
32e610b0-4400-4228-89c1-f4e74b8ccaab,1760416868,wrong-ans,47
ec0881ab-f355-4597-96be-eab7000b8295,1759424909,wrong-ans,45
b67d1e0c-2ece-4050-a879-ee0c138d6a3c,1758661742,correct-ans,85
795c5e99-3045-460c-a2e8-652cda463ba8,1759369381,correct-ans,54
d3d21908-fbf7-4971-a770-885313856687,1759018672,correct-ans,2
2592e1b4-bcbe-4da0-a472-0e9a2cd76109,1760352397,queries,3
6fda428c-abe8-4542-8a2b-96531baccfad,1759599209,time-spent-mins,9
384af1e3-1fb0-4ea7-a083-df6e7b04b793,1759410667,queries,47
a8270cd1-96e0-4558-a168-d5c3aa4079d0,1759980927,queries,60
2a0d7945-ca7b-4da7-9997-39634794993e,1759854197,wrong-ans,57
4f98f94a-2de1-4e00-b50e-8f5d74e806e7,1760042737,correct-ans,27
c14d85c2-f68f-4321-8640-2c25e4b478d4,1760433839,time-spent-mins,2
dccb51a9-6ec4-4552-a420-d07c1658a81b,1759330418,queries,37
90a606f5-af64-4a4a-b5dc-f522f545d90d,1759375671,wrong-ans,44
d0bc6be7-0d56-4f81-9400-5bca653d2c09,1760954922,time-spent-mins,9
259beaae-623f-4c35-a7e6-44db5117a5f1,1758896414,wrong-ans,32
fdadc7ae-f7ff-4648-9b34-888f1f453e81,1760725529,time-spent-mins,2
94fd9c42-6803-445c-a490-2dc97b50d58a,1760784504,queries,56
0a5935a7-b4bc-471c-b5c3-45c7acfc86d8,1760866359,time-spent-mins,3
8ffd1d14-ff3e-480f-b1cf-95b575c4715d,1760757368,correct-ans,20
a1763127-b297-418e-856a-29f1ae8708a7,1760812284,correct-ans,90
0fb75afd-b6ff-4ee0-8f88-8fe6caadc05f,1760161924,time-spent-mins,10
be3d0ea4-47ec-4f96-8e35-e0d79983a0a3,1759215983,correct-ans,10
7e37dbbc-bb6e-4ed9-b924-899e66587d5f,1759989203,wrong-ans,36
2cc0fa71-a160-42ae-a6dc-a9e9f6a4d40f,1759251829,wrong-ans,43
c074c7af-b293-446e-9e45-5c79715bad71,1760512904,time-spent-mins,10
5781556e-3d43-4139-8845-6e786e7f7569,1759252466,wrong-ans,75
7efc490f-26d0-4481-9e2d-8595117643ba,1760173039,queries,58
6ad631d9-3cb4-44dd-a971-06058fb69125,1760381125,time-spent-mins,2
0efcb15f-c43d-4995-a95f-93b617cd65f6,1759813688,correct-ans,60
3718905e-3a7d-4344-8ccb-8eb275746ae3,1760660482,correct-ans,63
564d0e9d-2a3b-4671-b432-5e5df5386c79,1761027832,correct-ans,16
fdd452a0-b148-47e9-8d9c-b0f1db4e2511,1760288456,time-spent-mins,8
6c1a58c0-8463-4684-b244-6dd3dd7f2780,1759033142,correct-ans,78
b40cd174-a650-43b5-80da-fe1a01e949e7,1759619215,queries,56
b2a9ebf0-00a1-42df-b1ec-cbb9be4c1a2c,1760484809,queries,83
a4fad051-7378-4497-a824-43217d6095cb,1759465828,wrong-ans,13
3a366ff3-980f-403c-b561-d6b4bc9fdd96,1760431754,wrong-ans,77
74d49ebd-bcc0-418f-afb2-58a2eb1f3b16,1760042930,time-spent-mins,7
06868ba7-9011-4c14-89ec-d5a95e834684,1760025750,queries,29
b3af0af6-a529-4921-93e6-bd99152ba29d,1761172466,queries,15
3092e7a8-6acc-45d0-b6bf-c798679d3446,1759061757,time-spent-mins,6
05865710-fcd7-4616-9935-55f0b12774ac,1759153278,queries,86
8c840bfc-d9ec-4e83-ad70-2595a92aad01,1759848170,correct-ans,5
999d3649-5573-496b-ba50-d37213d099fb,1761086637,time-spent-mins,2
b94dab97-4cac-4f8f-bfc3-50daaa51c9cd,1758766720,queries,87
8bd91e7e-0c14-4bf1-8bac-8ade800341a6,1759353440,time-spent-mins,5
f12126ee-a4dc-4c60-bff7-f1c2821f2a9c,1760752896,queries,94
719026e9-739d-48cd-8897-012e30d8f76a,1758862307,correct-ans,62
dde1a998-c094-4f3a-bda5-5503a6185116,1759623985,queries,40
9240bbcc-91c3-473c-95e4-a583c6f47a76,1760099143,correct-ans,35
7ae9c5c0-389f-4b9c-bde0-8f3a5a9a7c2d,1760112056,wrong-ans,69
19435538-eeda-4225-9735-df58e2e5c218,1758862014,time-spent-mins,6
bde25790-446d-4625-a2f8-9f2651b29c14,1758797971,queries,96
50e23544-d1ba-4a15-ac76-a7c442211803,1760357531,queries,66
f3e216a2-3596-404f-b621-20b08441d4b7,1761192475,correct-ans,62
42869c6a-742f-4744-b85e-b442464b778e,1760057720,queries,18
07ecf23c-becb-4644-8861-80afe8711183,1760347190,queries,72
78085d3b-a9bc-4370-81d9-67ccb35aa0ba,1760097705,wrong-ans,28
9675fa36-d452-4316-8ab5-8958876f860f,1759917848,time-spent-mins,1
ffbc22aa-978a-4b79-903f-8dc213f415aa,1758954262,queries,86
abfcca59-6b33-4e63-b3a0-54f5e511b975,1758853712,wrong-ans,72
7d7a537d-b51b-43f6-96d1-f44278bbc2f0,1759479843,correct-ans,54
9bd2c15b-bbef-4699-9640-c2fd8c7ef568,1761065430,queries,73
128938ac-7d30-4dab-bb4a-f11b3470d17b,1759685940,queries,67
a5052fde-9dfa-429c-aef8-ec6ece6ea764,1759888092,queries,97
aeeb6677-8116-45d6-85cf-35455bbf1015,1759424136,correct-ans,69
265a819b-a3a5-4a37-aa7a-1f7a1bdd5070,1760003022,correct-ans,53
fb2abc3c-e202-4336-92e4-5393bbbe5dab,1760404326,time-spent-mins,4
7826aec8-665c-4ed4-aa05-573f833d76eb,1761187631,wrong-ans,29
3932e6cd-b3a4-47aa-87c9-b480c9124da5,1759479243,time-spent-mins,3
191fcabb-5a5b-416d-9001-c7e13ee0f93d,1759456299,time-spent-mins,8
6977f560-ba74-4623-94e9-0299a0c80de6,1759408661,wrong-ans,83
5a3411af-24cc-4bc5-9fb9-28fddb313385,1759335964,wrong-ans,21
cd3b2628-560b-4331-98b5-49addc070f4a,1759192523,time-spent-mins,1
1810a660-7b93-4bb9-b809-4a8a4095c547,1759855662,time-spent-mins,9
5e2e0b20-3580-4d34-a5a4-ab1a9b19a12e,1759004232,wrong-ans,96
198fad6b-e7e1-46b0-869a-ecb5a3be93ff,1758927888,correct-ans,59
2f3fbfc1-ac4a-493c-9344-9b6aa3591897,1761168744,wrong-ans,9
575492ab-fd9e-4af8-b615-3bf72fa93a63,1761017390,wrong-ans,73
43ac0b86-ca36-4478-bc85-170c6a56dda8,1759978999,time-spent-mins,2
0fcd841d-0049-4bce-8c53-52e6a259b0cc,1760435127,correct-ans,28
4aafd105-e362-444f-b525-42277503d542,1760138618,time-spent-mins,1
61c67a43-7d97-46f2-b9c2-5cb49df4d473,1760672558,time-spent-mins,4
abf27814-f6b9-479e-8389-7fcc7b527dfc,1760822406,time-spent-mins,2
edd36c6a-2e53-483b-9b1e-162aef2f09ad,1758662653,time-spent-mins,7
695253d1-0c05-498c-be84-4ff90f3cfb8d,1760313447,wrong-ans,29
f7b76dce-2bb6-4c0d-b625-b3d50e6e1b9e,1759215013,queries,99
f0986bbb-33f8-4493-844a-dfb56cff8661,1758846778,wrong-ans,10
af4c8402-12ce-454b-8c5e-f74991385d49,1759675143,correct-ans,33
a7875a94-4a23-4078-8e5d-dea2ddb715be,1760539844,time-spent-mins,5
445198b0-8473-45bc-a6de-04b419be3f81,1759767979,correct-ans,71
aaaa933d-ffdb-4bb1-8049-6adf8c541cfb,1759990505,time-spent-mins,5
94fa930a-d9a1-4198-8615-41dfbe8f45f8,1759155699,time-spent-mins,8
e7af11bb-bc2a-4f69-98b1-819b978b90e4,1760420848,queries,80
922e70d7-c7fe-4971-9d41-82b6cb2c0089,1759556679,correct-ans,100
edf4d184-ec3c-4cb2-bb3f-5ce3b79f75af,1760234602,wrong-ans,65
c0b14f73-69a1-427b-879c-1cd50570ef15,1758729452,time-spent-mins,10
78afaf79-c955-4626-a1a5-29e402832a4a,1759904504,queries,61
2d25a9d9-100d-4ecc-8e58-e0ad61f1d7f9,1760835913,time-spent-mins,2
5a80f961-5419-4b8c-9fe0-f17f08a0dcb4,1760330231,correct-ans,19
bd150ce1-99a6-4098-b9c8-f50659179a27,1761054417,time-spent-mins,3
166b63e2-e3d0-4875-9484-b1a0bf347014,1760942352,correct-ans,22
c43645d5-70bb-4d2c-ae39-3d3dcd5f6f30,1760967134,wrong-ans,85
b95b139a-d1ce-4a86-86c5-f5a97645456d,1758888599,wrong-ans,35
5921d66a-094c-4593-8187-dece9761397f,1758771563,wrong-ans,6
4b30e533-9552-4429-8875-18b962451b82,1759200591,time-spent-mins,5
c6cbf4ce-f598-45d0-abf7-7709eaa731e0,1760991177,wrong-ans,30
70062790-7449-4297-a0b9-a738f47636d5,1758709400,queries,68
f2d78d7a-7eb0-4e79-923e-6e47e48e629f,1760594558,queries,97
856afcd7-b5a4-4133-96a1-c63bb6fc178c,1760955353,wrong-ans,65
ce6bc255-1a65-4bad-83d9-1841edd6044c,1759813763,queries,68
8efd7edc-99aa-4188-8368-af38d652c40e,1761014322,time-spent-mins,6
746d8041-d8b1-41ed-a7ee-68b3e5578f1d,1758845093,time-spent-mins,7
ad3b071e-1e4c-4cf6-b372-31c66691b074,1760539593,wrong-ans,81
cea43fc9-07ab-49b4-b20f-729164ea1ebd,1759913768,wrong-ans,79
bfb63264-7fd2-4fa5-8f55-f98114aeb4dc,1760182688,queries,54
29b3485e-877e-4de4-9490-1b666a3b7f0d,1759633836,wrong-ans,66
42be3c92-9db3-4775-b409-956badc4c220,1759315328,correct-ans,94
a8ff0130-dbe0-4471-a02c-f8a290e9f246,1760601903,queries,52
7db170a9-19d3-4581-887a-ae2caf5a7a7d,1758955041,queries,62
bba4a72e-effc-48a8-84a1-86d1dab2259d,1759167594,queries,70
3b26748b-861f-4561-8060-041cc4aa0a5b,1760569241,queries,64
fad00cec-89a7-4731-9918-77f5c42f0139,1759783245,queries,6
29634ac6-42dc-4734-90cb-706f95c5040b,1759647239,wrong-ans,69
179f72bc-1f8c-4e43-bb02-c6bdb6b1e4bb,1758623053,wrong-ans,94
25249229-8014-4935-b197-ff3276f88fca,1759138886,correct-ans,54
21de9b81-f1ee-4e93-a425-43a32b2aa7d3,1760084371,queries,23
67c25bc6-1745-4ef8-b0b5-478fbabab2ab,1758874627,queries,53
74b3e080-6b2b-4724-b46f-99f7abe4e998,1759962363,queries,5
9484c2f4-faca-4cbe-bbb0-7dcadaaa4abd,1759310503,queries,17
a5346f16-3e62-4c08-ae3c-8ff8ab9e4cfc,1760723304,correct-ans,63
6e64425d-daf7-48c5-ae14-100607fc6818,1760888577,queries,91
38615a77-1c77-4c86-8549-170040e224c9,1759873893,time-spent-mins,4
6efccb51-6e88-4e6c-a22a-0718e3988928,1759756504,time-spent-mins,9
270ebbe4-79f8-48c5-95ac-a2acb28c5796,1760829825,queries,97
936d370f-c98b-4976-acaf-19c968fa86fd,1759225554,wrong-ans,37
66ccebc9-50aa-463e-b354-68707c0493d6,1760836327,queries,38
ee933a7b-5d87-43ab-8464-a2d1f3473fe3,1761193746,time-spent-mins,5
88dac3c5-63c5-4a68-9c0b-c3cb3becd7aa,1758947317,queries,33
18daa0a1-9a9f-4c28-819e-916cdf1a7e8b,1759382914,wrong-ans,72
dfffe042-d534-410d-834b-611fd00c70da,1760055135,correct-ans,11
c4649777-569a-4e2e-8411-ce0ec12813c7,1760162250,time-spent-mins,9
cfa975d3-18f0-4736-a858-337d13692bce,1759916839,wrong-ans,3
f862f1e8-986a-4764-9a29-73bc0016ad96,1759166116,time-spent-mins,7
385ce055-3ad1-4028-9e1c-7cdc746670bc,1760883248,correct-ans,10
97c496aa-e45b-40fe-b793-3776b35c643b,1760910231,time-spent-mins,4
8813f9d8-d402-4bdb-8e90-fc9f533a21b8,1761037767,time-spent-mins,4
d9de0a13-a3b4-4d63-b594-997e4d3c5245,1760875466,correct-ans,17
ad9a9047-0467-4ac1-819a-836e28019a08,1759641400,correct-ans,77
e2e95fec-025f-4abc-b3e8-af71223a0864,1760260672,wrong-ans,56
f19b8da2-b390-4217-83e7-6c56fe6ed04a,1760253455,wrong-ans,34
5c813499-4e94-4261-bac8-50d7d278d242,1760666317,correct-ans,38
4f296983-6a0e-4a8c-89ed-1a9e951d481e,1760017981,queries,70
705cb0d0-03d2-45d4-a3ac-bd183203f5ca,1758859312,time-spent-mins,1
cc299765-46ce-4e4d-96d8-0d5082d566c7,1760921564,correct-ans,54
d766ed06-2b85-4732-bd4f-43acc9c5c7ea,1760209580,correct-ans,18
ae0784c8-555a-4e28-ab8b-1e5c2223e89d,1760168285,time-spent-mins,5
d4d2c357-d85f-40b3-8593-8de9459f547f,1758634697,queries,94
29c26794-8f85-44a0-9fb0-5f76b39a14c7,1760025966,queries,42
818b05dc-b6bc-424e-898c-2829674e5d1c,1759679703,time-spent-mins,9
d25a6e6c-5680-442d-aaf4-8f1dd626c352,1759780122,correct-ans,39
8529a63e-515d-4d35-a778-903cf876f000,1759344108,time-spent-mins,5
82b46b5a-9ce4-43d7-8cb9-d6dee81867bb,1759162434,wrong-ans,72
565fcff0-3301-4555-8c2a-23e4b35f3bdb,1761053738,correct-ans,20
e5a2b3ee-b037-403d-9fbd-a1eb73931811,1759007966,queries,68
be4e379f-f2d5-4f1b-bba9-5fe5aa1998c6,1759042445,correct-ans,81
09176283-63c9-479f-80ea-d00e1a7f5faf,1760841054,wrong-ans,49
93e1ac61-0faa-4387-9b21-8da2c03b018c,1760770537,correct-ans,62
50da9c91-0f91-4163-9528-8a7c6691dd5e,1760214422,time-spent-mins,8
2a619b61-2237-404c-95f8-77dc795149df,1760913440,queries,92
81f14bda-016c-486e-bcd7-3bf5d81f5628,1759057767,wrong-ans,62
270df7e1-54d7-4f2b-b067-29026c319355,1758999213,correct-ans,53
7db6d7e0-2b5c-435c-982f-c96aafc648aa,1760659701,correct-ans,14
06a1d985-5ca0-494f-9bbb-57b05254bbcb,1758778975,wrong-ans,6
65601939-7cb5-49fa-9069-f9b1a5af4d9a,1759005658,queries,8
845bc0a9-2a2a-4b44-84b9-d7a8440d46b4,1759704308,queries,81
7b6f060a-dbc3-4d93-aa75-6e2b4926409f,1759889195,time-spent-mins,10
e81af292-ee04-4d39-a554-e54e52a0285f,1758717479,correct-ans,10
c0af95d5-7c2f-4dc3-9f2e-04520ec4ef50,1761089364,correct-ans,100
d93fe9c9-5f62-4e8a-a024-a18736319022,1759491963,wrong-ans,24
a11a1558-1d76-4755-a69f-92910a213dd0,1761094020,time-spent-mins,4
ca491190-7246-43da-aafc-00d618904265,1759745133,wrong-ans,81
e8ae67f7-81bc-4061-b647-180d9c9d625b,1760678877,correct-ans,76
77584ab5-189a-46c3-b438-54984ca142c4,1759616024,queries,29
8c4fc3e8-01ff-473f-b6e9-934c18b5d144,1760416715,wrong-ans,61
8261295a-8b2d-4164-bac9-5aa6854f2b1a,1759758204,queries,70
1f490230-207d-47ca-a9b7-331064467bcb,1759911599,correct-ans,49
b2c4f098-c0e3-4898-ab0d-54c7b95bafc3,1760287259,correct-ans,90
f99a688a-83d3-483c-b0ce-4410e22828a2,1760288842,queries,88
fad81f5e-5da5-4936-b030-940ec5a5c6c9,1759089983,correct-ans,51
d589f82c-fbc2-4e55-9e40-45ccc2f9fdaa,1760761711,time-spent-mins,2
ea70a4ff-c924-497f-ae49-8f1d46774325,1759877315,queries,50
8a7aa751-711b-479a-800e-1c295dc5e112,1760008960,time-spent-mins,1
af997a44-ff8b-4144-b428-62dd3767b19a,1758878326,time-spent-mins,4
c2f06881-f48f-480d-91a8-efb208300e39,1758668722,queries,96
833d88db-1f9c-4664-b86e-44eba226e8cf,1759328169,queries,58
b7e9593c-0013-4b9e-8f81-70150b68ddbd,1759031034,queries,83
7389104e-1994-4975-88ca-a5bad9576372,1760411034,queries,88
ee1b09f9-fcc6-4325-affc-2fba4a479abf,1760456182,wrong-ans,3
7975355e-7503-46e3-baa1-03cdefd0b84f,1758732362,time-spent-mins,3
4bf100a0-3d6c-490a-b669-3ca6fbeb62f2,1759727720,time-spent-mins,3
f26b8688-c1d7-4977-b5b2-8b6491d29ef6,1759391137,wrong-ans,73
82e6a9a4-b772-451e-86de-e4eaa1b6bfc4,1759477063,time-spent-mins,1
